HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKFMHM22,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME
9000014147,2,58,0,1.0,1,0,2,2,112.5,0,1,9000014147_2,0,1,0,1,1,0,0,1,1,2,30,525,0,15,15,0,0,0,525,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000014160,1,49,0,0.0,1,0,1,1,20.0,0,1,9000014160_1,0,1,0,0,1,0,0,1,1,1,30,255,0,15,15,0,0,0,255,15,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170
9000014175,1,58,0,1.0,1,1,1,1,42.5,0,1,9000014175_1,0,1,1,1,1,0,0,1,1,1,14,8,0,7,7,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425
9000014177,1,39,0,1.0,1,1,4,2,112.5,0,1,9000014177_1,0,1,1,1,1,0,0,1,0,2,29,53,0,7,7,0,0,0,0,0,0,0,0,0,29,5,34,21,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,1365
9000014177,2,41,0,0.0,1,1,4,2,112.5,0,1,9000014177_2,0,1,1,1,1,0,0,1,0,2,4,38,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400
9000014188,1,32,0,1.0,1,1,2,2,175.0,0,1,9000014188_1,0,1,1,1,1,0,0,1,1,2,45,280,0,0,0,0,25,25,280,20,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
9000014198,2,69,0,1.0,1,0,2,2,87.5,0,1,9000014198_2,0,1,1,1,1,0,0,1,1,2,50,230,0,25,25,0,0,0,230,25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185
9000014214,1,44,0,0.0,1,1,3,2,137.5,0,1,9000014214_1,0,1,1,1,1,0,0,1,1,2,65,210,0,30,30,0,0,0,210,35,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195
9000014214,2,44,0,1.0,1,1,3,2,137.5,0,1,9000014214_2,0,1,1,1,1,0,0,1,1,2,20,60,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370
9000014220,1,30,0,0.0,1,1,2,3,112.5,0,0,9000014220_1,0,1,1,1,1,0,0,1,1,2,40,550,0,20,20,0,0,0,550,20,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
9000014259,1,59,0,1.0,1,1,2,2,20.0,0,0,9000014259_1,0,1,0,1,1,0,0,1,0,2,30,215,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,15,230,0,0,0,0,0,0,0,0,0,0,0,0,1210
9000014268,1,44,0,1.0,1,1,5,3,250.0,0,1,9000014268_1,0,1,1,1,1,0,0,1,1,3,125,185,0,60,60,0,0,0,5,10,15,0,0,0,60,5,65,120,50,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190
9000014287,1,27,0,1.0,1,1,2,2,87.5,0,1,9000014287_1,0,1,1,1,1,0,0,1,1,2,38,293,0,17,17,0,0,0,210,5,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,16,99,0,0,0,0,0,0,0,0,0,1126
9000014334,2,58,0,1.0,3,1,2,2,112.5,1,1,9000014334_2,0,1,1,1,0,0,1,0,1,2,84,325,0,49,49,0,0,0,325,35,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080
9000014346,1,41,0,1.0,1,1,3,3,137.5,0,1,9000014346_1,0,1,1,1,1,0,0,1,0,3,52,58,0,20,20,0,0,0,0,0,0,0,0,0,38,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,40,0,0,0,0,0,0,1350
9000014346,2,42,0,0.0,1,0,3,3,137.5,0,1,9000014346_2,0,1,0,1,1,0,0,1,0,3,45,190,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,20,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230
9000014346,3,19,0,1.0,1,0,3,3,137.5,0,1,9000014346_3,0,1,0,1,1,0,0,1,0,3,52,58,0,20,20,0,0,0,0,0,0,0,0,0,58,32,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350
9000014349,1,43,0,0.0,1,0,1,3,62.5,0,1,9000014349_1,0,1,1,1,1,0,0,1,0,1,40,145,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,145,20,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
9000014356,2,55,0,1.0,1,1,2,2,20.0,0,0,9000014356_2,0,1,1,0,1,0,0,1,1,2,55,174,32,24,56,0,0,0,0,0,0,0,0,0,31,7,38,0,0,0,41,4,45,0,0,0,0,0,0,70,20,90,0,0,0,0,0,0,0,0,0,1267
9000014388,1,38,0,0.0,1,0,3,2,250.0,0,1,9000014388_1,1,1,1,1,1,0,0,1,1,2,27,513,0,15,15,0,0,0,513,12,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915
9000014388,2,34,0,1.0,1,1,3,2,250.0,0,1,9000014388_2,1,1,0,1,1,0,0,1,1,2,25,20,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,30,0,0,0,0,0,0,1410
9000014422,1,46,0,1.0,1,0,4,3,137.5,0,1,9000014422_1,0,1,1,1,1,0,0,1,0,3,55,570,390,25,415,0,0,0,0,0,0,0,0,0,50,20,70,0,0,0,130,10,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230
9000014422,3,18,0,1.0,1,0,4,3,137.5,0,1,9000014422_3,0,0,0,1,1,0,0,1,0,3,70,930,125,35,160,0,0,0,605,25,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,10,210,0,0,0,0,0,0,600
9000014436,1,29,0,0.0,1,1,1,1,42.5,0,1,9000014436_1,0,1,1,0,1,0,0,1,0,1,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1430
9000014454,1,30,0,1.0,1,0,2,1,87.5,0,1,9000014454_1,0,1,1,1,1,0,0,1,1,2,25,705,0,10,10,0,0,0,585,10,595,0,0,0,0,0,0,0,0,0,120,5,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
9000014454,2,37,0,0.0,1,1,2,1,87.5,0,1,9000014454_2,0,1,1,1,1,0,0,1,1,2,40,685,160,15,175,0,0,0,525,10,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,890
9000014465,1,40,0,0.0,1,0,5,2,30.0,0,1,9000014465_1,2,1,0,0,1,0,0,1,0,2,45,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,1410
9000014489,1,26,0,1.0,1,1,1,1,30.0,1,1,9000014489_1,0,1,1,0,1,0,0,1,1,1,60,348,66,27,93,0,0,0,267,31,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,17,0,0,0,0,0,0,1125
9000014505,2,41,0,1.0,1,1,2,2,175.0,1,1,9000014505_2,0,1,1,0,1,0,0,1,1,2,16,34,0,5,5,0,0,0,0,0,0,0,0,0,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,35,0,0,0,1395
9000014506,1,39,0,0.0,3,1,3,0,62.5,1,1,9000014506_1,0,1,1,0,0,0,1,0,1,1,25,515,0,15,15,0,0,0,515,10,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915
9000014526,1,24,0,0.0,1,1,1,0,137.5,1,1,9000014526_1,0,1,1,0,1,0,0,1,1,1,30,105,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,15,120,0,0,0,0,0,0,1320
9000014555,1,49,0,0.0,1,0,3,4,175.0,0,0,9000014555_1,0,1,0,1,1,0,0,1,1,3,60,540,0,30,30,0,0,0,540,30,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
9000014555,2,50,0,1.0,1,0,3,4,175.0,0,0,9000014555_2,0,1,0,1,1,0,0,1,1,3,45,510,0,30,30,0,0,0,510,15,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915
9000014558,2,54,0,1.0,1,0,2,2,42.5,0,1,9000014558_2,0,1,0,1,1,0,0,1,1,2,14,23,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,30,0,0,0,0,0,0,0,0,0,1410
9000014603,1,33,0,0.0,1,1,2,1,112.5,1,1,9000014603_1,0,1,1,0,1,0,0,1,1,2,71,569,11,38,49,0,0,0,549,26,575,0,0,0,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849
9000014608,1,48,0,1.0,1,1,3,4,62.5,1,1,9000014608_1,0,1,0,1,1,0,0,1,1,3,60,120,0,30,30,0,0,0,120,30,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290
9000014608,2,47,0,0.0,1,0,3,4,62.5,1,1,9000014608_2,0,1,0,1,1,0,0,1,1,3,40,700,0,20,20,0,0,0,700,20,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
9000014648,1,64,0,0.0,1,0,4,2,62.5,0,1,9000014648_1,0,1,0,1,1,0,0,1,1,3,32,524,0,19,19,0,0,0,524,13,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903
9000014674,1,30,0,1.0,1,1,1,1,112.5,1,1,9000014674_1,0,1,1,1,1,0,0,1,1,1,40,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,60,0,0,0,0,0,0,1380
9000014686,1,54,0,0.0,1,0,8,2,62.5,0,0,9000014686_1,1,1,1,1,1,0,0,1,1,2,30,540,0,15,15,0,0,0,540,15,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885
9000014694,1,56,0,1.0,1,0,2,3,62.5,1,1,9000014694_1,0,1,0,1,1,0,0,1,0,1,16,112,0,8,8,0,0,0,0,0,0,0,0,0,112,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
9000014698,1,31,0,0.0,2,0,3,2,42.5,0,1,9000014698_1,0,1,0,0,0,1,0,0,0,2,42,142,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,24,166,0,0,0,1274
9000014700,2,53,0,1.0,1,1,2,2,87.5,0,0,9000014700_2,0,1,0,1,1,0,0,1,1,2,60,60,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350
9000014723,1,38,0,1.0,1,0,3,1,20.0,0,0,9000014723_1,0,1,0,1,1,0,0,1,1,1,95,820,0,30,30,0,0,0,605,30,635,0,0,0,0,0,0,0,0,0,0,0,0,210,15,225,0,0,0,0,0,0,0,0,0,0,0,0,5,20,25,555
9000014736,1,30,0,1.0,1,1,4,3,42.5,0,0,9000014736_1,2,1,0,1,1,0,0,1,1,2,142,288,0,20,20,0,0,0,0,0,0,0,0,0,79,12,91,0,0,0,135,15,150,0,0,0,0,0,0,0,0,0,64,63,127,0,0,0,10,32,42,1030
9000014736,2,32,0,0.0,1,0,4,3,42.5,0,0,9000014736_2,2,1,0,1,1,0,0,1,1,2,60,637,0,30,30,0,0,0,637,30,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773
9000014758,1,48,0,1.0,1,1,3,2,137.5,0,1,9000014758_1,0,1,0,1,1,0,0,1,1,2,25,50,0,15,15,0,0,0,0,0,0,0,0,0,50,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380
9000014758,2,51,0,0.0,1,0,3,2,137.5,0,1,9000014758_2,0,1,0,1,1,0,0,1,1,2,25,515,0,15,15,0,0,0,515,10,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915
9000014823,1,62,0,0.0,1,1,3,3,87.5,0,0,9000014823_1,0,1,0,1,1,0,0,1,0,2,35,130,0,15,15,0,0,0,0,0,0,0,0,0,25,5,30,105,15,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290
9000014830,1,58,0,1.0,1,0,2,3,87.5,0,1,9000014830_1,0,1,0,1,1,0,0,1,1,2,50,770,0,15,15,0,0,0,585,15,600,0,0,0,0,0,0,0,0,0,120,10,130,65,10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635
9000014830,2,57,0,0.0,1,0,2,3,87.5,0,1,9000014830_2,0,1,0,1,1,0,0,1,1,2,270,315,0,15,15,0,0,0,240,240,480,0,0,0,0,0,0,0,0,0,0,0,0,75,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
9000014836,2,34,0,0.0,1,1,2,2,112.5,0,0,9000014836_2,0,1,1,1,1,0,0,1,0,2,10,70,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365
9000014845,1,42,0,1.0,1,0,4,2,87.5,0,1,9000014845_1,0,1,1,1,1,0,0,1,1,2,80,405,150,40,190,0,0,0,240,15,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,40,0,0,0,1145
9000014863,1,41,0,1.0,1,0,3,3,87.5,0,0,9000014863_1,1,1,0,1,1,0,0,1,1,2,38,737,125,20,145,0,0,0,610,5,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,15,0,0,0,810
9000014863,2,35,0,0.0,1,0,3,3,87.5,0,0,9000014863_2,1,1,0,1,1,0,0,1,1,2,10,605,0,5,5,0,0,0,605,5,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830
9000014868,1,35,0,1.0,1,0,4,2,137.5,0,0,9000014868_1,1,1,1,1,1,0,0,1,1,2,30,480,0,15,15,0,0,0,480,15,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945
9000014901,1,61,0,1.0,1,0,2,2,42.5,0,0,9000014901_1,0,1,1,1,1,0,0,1,0,2,90,30,0,60,60,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380
9000014913,1,37,0,1.0,1,1,3,3,87.5,0,0,9000014913_1,1,1,1,1,1,0,0,1,1,2,30,65,0,15,15,0,0,0,65,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360
9000014913,2,40,0,0.0,1,1,3,3,87.5,0,0,9000014913_2,1,1,1,1,1,0,0,1,1,2,30,555,0,15,15,0,0,0,555,15,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
9000014928,2,62,0,0.0,1,0,2,11,12.5,0,1,9000014928_2,0,1,0,1,1,0,0,1,1,2,70,490,0,30,30,0,0,0,490,40,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910
9000014962,1,59,0,0.0,1,1,1,1,62.5,0,0,9000014962_1,0,1,0,1,1,0,0,1,1,1,90,495,0,45,45,0,0,0,0,0,0,0,0,0,495,45,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000014965,3,17,0,0.0,1,0,3,5,42.5,0,1,9000014965_3,0,0,0,1,1,0,0,1,1,2,168,190,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,190,60,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190
9000014970,1,46,0,0.0,1,1,2,1,42.5,0,0,9000014970_1,0,1,1,1,1,0,0,1,1,2,20,475,55,10,65,0,0,0,420,10,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010
9000014990,1,42,0,0.0,1,0,2,1,62.5,0,1,9000014990_1,0,1,1,1,1,0,0,1,0,1,57,205,45,25,70,0,0,0,0,0,0,0,0,0,60,15,75,100,17,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248
9000014994,1,23,0,1.0,1,1,1,1,30.0,0,1,9000014994_1,0,1,1,0,1,0,0,1,1,1,24,443,0,5,5,423,7,430,0,0,0,0,0,0,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,0,0,0,0,0,0,1408
9000014996,1,52,0,0.0,1,0,2,1,30.0,0,1,9000014996_1,0,1,0,1,1,0,0,1,1,1,55,315,0,25,25,0,0,0,315,30,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095
9000015004,1,34,0,1.0,1,1,1,0,112.5,0,1,9000015004_1,0,1,1,1,1,0,0,1,1,1,10,20,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,25,0,0,0,0,0,0,1415
9000015013,1,38,0,1.0,1,0,4,5,112.5,0,0,9000015013_1,0,1,1,1,1,0,0,1,1,2,35,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1430
9000015016,1,28,0,1.0,1,1,2,2,87.5,0,1,9000015016_1,0,1,1,0,1,0,0,1,1,2,35,70,0,15,15,0,0,0,0,0,0,0,0,0,55,5,60,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,0,0,0,0,0,0,0,0,0,1350
9000015016,2,29,0,0.0,1,0,2,2,87.5,0,1,9000015016_2,0,1,0,0,1,0,0,1,1,2,50,420,0,20,20,0,0,0,395,25,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,30,0,0,0,0,0,0,990
9000015063,1,75,0,1.0,1,0,2,2,250.0,0,1,9000015063_1,0,1,1,1,1,0,0,1,1,2,60,470,25,30,55,0,0,0,445,30,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965
9000015063,2,36,0,0.0,1,1,2,2,250.0,0,1,9000015063_2,0,1,0,1,1,0,0,1,1,2,95,250,0,15,15,150,30,180,90,30,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,30,0,0,0,0,0,0,1290
9000015086,1,36,0,0.0,1,1,4,2,87.5,0,1,9000015086_1,1,1,0,1,1,0,0,1,1,2,35,230,0,10,10,0,0,0,220,5,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,30,1185
9000015086,2,32,0,1.0,1,0,4,2,87.5,0,1,9000015086_2,1,1,0,1,1,0,0,1,1,2,35,360,45,10,55,0,0,0,310,10,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,1100
9000015091,1,59,0,0.0,1,0,3,4,112.5,0,0,9000015091_1,0,1,0,1,1,0,0,1,1,3,85,635,0,30,30,0,0,0,635,55,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750
9000015100,1,47,0,0.0,1,0,1,1,87.5,0,0,9000015100_1,0,1,0,0,1,0,0,1,1,1,10,115,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,120,0,0,0,0,0,0,1320
9000015108,1,53,0,0.0,1,0,1,1,112.5,0,1,9000015108_1,0,1,1,0,1,0,0,1,0,1,93,545,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,120,340,38,378,0,0,0,95,5,100,0,30,30,0,0,0,812
9000015142,1,58,0,1.0,1,0,2,2,87.5,0,0,9000015142_1,0,1,1,1,1,0,0,1,1,2,42,698,60,20,80,0,0,0,638,22,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
9000015142,2,60,0,0.0,1,0,2,2,87.5,0,0,9000015142_2,0,1,0,1,1,0,0,1,1,2,20,785,0,10,10,0,0,0,785,10,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645
9000015146,1,32,0,0.0,1,1,1,1,87.5,0,1,9000015146_1,0,1,1,1,1,0,0,1,1,1,45,625,0,10,10,0,0,0,620,20,640,0,0,0,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
9000015150,1,53,0,0.0,1,1,2,3,250.0,0,1,9000015150_1,0,1,1,1,1,0,0,1,1,2,120,325,55,55,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,90,160,20,180,35,30,65,1105
9000015150,2,53,0,1.0,1,1,2,3,250.0,0,1,9000015150_2,0,1,1,1,1,0,0,1,1,2,315,200,30,285,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,90,95,15,110,0,0,0,1240
9000015165,1,44,0,0.0,1,1,2,1,250.0,0,1,9000015165_1,0,1,1,1,1,0,0,1,0,1,10,5,0,5,5,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430
9000015172,1,59,0,1.0,1,0,2,2,175.0,0,1,9000015172_1,0,1,1,1,1,0,0,1,1,2,45,510,0,5,5,0,0,0,440,20,460,0,0,0,0,0,0,0,0,0,0,0,0,70,20,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890
9000015172,2,58,0,0.0,1,0,2,2,175.0,0,1,9000015172_2,0,1,1,1,1,0,0,1,1,2,14,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,1433
9000015173,2,31,0,0.0,1,0,2,2,62.5,0,1,9000015173_2,0,1,0,1,1,0,0,1,0,2,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,1430
9000015184,1,37,0,1.0,1,1,3,2,137.5,0,1,9000015184_1,1,1,1,1,1,0,0,1,1,2,10,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,1425
9000015184,2,39,0,0.0,1,1,3,2,137.5,0,1,9000015184_2,1,1,1,1,1,0,0,1,1,2,10,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,1430
9000015187,1,50,0,0.0,1,0,5,3,30.0,0,1,9000015187_1,0,1,0,1,1,0,0,1,1,2,30,645,0,10,10,0,0,0,560,5,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,90,0,0,0,5,5,10,0,0,0,0,0,0,775
9000015187,2,31,0,1.0,1,0,5,3,30.0,0,1,9000015187_2,0,1,0,1,1,0,0,1,1,2,30,60,0,15,15,0,0,0,60,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365
9000015210,1,66,0,1.0,1,0,1,1,42.5,0,1,9000015210_1,0,1,0,0,1,0,0,1,1,1,10,25,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,30,0,0,0,0,0,0,1410
9000015224,1,29,0,1.0,3,1,2,2,87.5,0,1,9000015224_1,0,1,1,0,0,0,1,0,1,2,20,500,0,10,10,0,0,0,500,10,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930
9000015224,2,30,0,0.0,3,0,2,2,87.5,0,1,9000015224_2,0,1,1,0,0,0,1,0,1,2,210,495,0,105,105,0,0,0,495,105,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840
9000015230,1,53,0,0.0,1,0,1,4,62.5,0,0,9000015230_1,0,1,0,1,1,0,0,1,0,1,116,184,0,45,45,0,0,0,0,0,0,0,0,0,107,48,155,0,0,0,0,0,0,0,0,0,77,23,100,0,0,0,0,0,0,0,0,0,0,0,0,1185
