,HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKRMHM,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME,ln_School,ln_Shopping,ln_Social1,ln_Social2,ln_Social3,ln_Social4,ln_Personal_self,ln_Personal_meal,ln_Family_business,ln_Pick_Drop,genZ,Millennials,genX,boomers2
70956,40456530,2,57.0,0.0,0.0,1.0,1,3,2,112.5,1,1,40456530_2,0,1,1,1,1,0,0.0,1.0,1,3,145,200,0,15,15,0,0,0,0,0,0,0,0,0,55,25,80,0,0,0,60,10,70,85,95,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0.0,0.0302239826058732,0.0,0.0265590285194679,0.0652667315125915,0.0,0.0,0.0,0.0,0.0,0,0,0,1
83635,40703391,2,70.0,0.0,0.0,2.0,0,2,1,12.5,0,1,40703391_2,0,1,0,1,0,1,0.0,0.0,1,2,90,785,135,35,170,0,0,0,622,43,665,0,0,0,28,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0.0,0.0230143634221154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
60914,40261487,2,25.0,0.0,1.0,2.0,0,3,3,250.0,0,1,40261487_2,0,1,1,1,0,1,0.0,0.0,1,3,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
48081,40013941,1,36.0,1.0,0.0,6.0,0,1,1,87.5,1,1,40013941_1,0,1,1,0,0,0,0.0,0.0,1,1,80,520,0,35,35,0,0,0,490,35,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,40,0,0,0,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019413041044135,0.0,0,1,0,0
12263,30143672,1,67.0,0.0,1.0,6.0,0,1,1,62.5,0,1,30143672_1,0,1,0,1,0,0,0.0,0.0,1,1,42,639,0,21,21,0,0,0,639,21,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5800,30066348,2,36.0,0.0,0.0,2.0,1,3,2,250.0,0,1,30066348_2,1,1,1,1,0,1,0.0,0.0,0,2,111,320,203,62,265,0,0,0,0,0,0,0,0,0,87,26,113,13,16,29,0,0,0,0,0,0,0,0,0,0,0,0,17,7,24,0,0,0,0,0,0,1274,0.0,0.0369070330739532,0.009774987713253,0.0,0.0,0.0,0.0,0.0081052644650187,0.0,0.0,0,1,0,0
70440,40445146,2,24.0,0.0,0.0,1.0,0,3,4,42.5,0,1,40445146_2,0,1,0,0,1,0,0.0,1.0,1,3,240,720,0,60,60,0,0,0,720,180,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
82029,40673052,1,38.0,0.0,0.0,1.0,0,3,2,87.5,0,1,40673052_1,0,1,0,1,1,0,0.0,1.0,1,3,12,483,0,5,5,0,0,0,469,6,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,15,0,0,0,0,0,0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068037080549448,0.0,0.0,0,0,1,0
84672,40722785,1,64.0,0.0,0.0,1.0,0,1,1,30.0,0,0,40722785_1,0,1,1,1,1,0,0.0,1.0,0,1,20,835,0,10,10,0,0,0,835,10,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
88174,40791256,1,62.0,0.0,1.0,1.0,0,1,1,42.5,1,1,40791256_1,0,1,0,1,1,0,0.0,1.0,1,1,140,595,5,85,90,0,0,0,585,30,615,0,0,0,0,0,0,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0.0,0.0,0.0,0.0160868198934547,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
85910,40746560,1,63.0,0.0,1.0,1.0,0,1,1,62.5,0,1,40746560_1,0,1,0,0,1,0,0.0,1.0,1,1,135,555,0,15,15,0,0,0,540,60,600,0,0,0,15,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0.0,0.040617850908264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
38331,30451164,3,22.0,0.0,0.0,2.0,0,3,2,20.0,0,1,30451164_3,0,1,0,0,0,1,0.0,0.0,1,3,23,546,18,12,30,0,0,0,528,11,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
12091,30141379,3,18.0,0.0,1.0,1.0,0,3,3,62.5,0,0,30141379_3,0,1,0,1,1,0,0.0,1.0,0,3,10,365,0,5,5,0,0,0,365,5,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
5601,30063846,2,43.0,0.0,1.0,3.0,1,4,2,250.0,0,1,30063846_2,1,1,1,1,0,0,1.0,0.0,0,2,27,268,0,15,15,0,0,0,268,12,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
34898,30409499,1,54.0,0.0,0.0,1.0,0,1,1,62.5,0,1,30409499_1,0,1,0,1,1,0,0.0,1.0,1,1,49,531,0,15,15,0,0,0,531,34,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
21102,30246838,1,31.0,0.0,1.0,2.0,0,5,1,20.0,0,1,30246838_1,0,1,0,0,0,1,0.0,0.0,1,2,77,588,290,37,327,0,0,0,240,20,260,0,0,0,40,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,1102,0.0,0.0173818233855014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128142670133753,0,1,0,0
55659,40161081,1,67.0,0.0,1.0,1.0,0,2,2,62.5,0,0,40161081_1,0,1,0,1,1,0,0.0,1.0,1,2,20,590,160,10,170,0,0,0,430,10,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
15775,30184646,1,65.0,0.0,0.0,1.0,0,2,6,175.0,0,0,30184646_1,0,1,1,1,1,0,0.0,1.0,1,2,40,480,0,20,20,0,0,0,480,20,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50941,40068682,2,42.0,0.0,1.0,1.0,0,4,2,87.5,0,1,40068682_2,0,1,1,1,1,0,0.0,1.0,1,2,111,469,0,40,40,0,0,0,455,13,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,72,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334237554869497,0,0,1,0
52487,40098492,1,34.0,0.0,1.0,3.0,1,2,2,62.5,0,1,40098492_1,0,1,1,1,0,0,1.0,0.0,0,2,173,356,58,54,112,0,0,0,0,0,0,0,0,0,146,32,178,118,80,198,0,0,0,0,0,0,34,7,41,0,0,0,0,0,0,0,0,0,0,0,0,1023,0.0,0.0696673736907459,0.0768400302327223,0.0,0.0,0.0170659942468692,0.0,0.0,0.0,0.0,0,1,0,0
10701,30125687,3,31.0,0.0,1.0,1.0,0,6,2,20.0,1,1,30125687_3,1,1,0,1,1,0,0.0,1.0,1,3,146,654,0,84,84,0,0,0,654,62,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
21969,30256606,2,26.0,1.0,0.0,1.0,0,2,4,42.5,0,1,30256606_2,0,1,1,0,0,0,0.0,1.0,1,2,11,581,0,6,6,0,0,0,581,5,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
56075,40169246,2,46.0,0.0,1.0,2.0,0,2,4,62.5,0,1,40169246_2,0,1,0,1,0,1,0.0,0.0,1,2,75,515,0,35,35,0,0,0,515,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
51687,40083476,1,32.0,0.0,1.0,1.0,0,4,4,62.5,0,0,40083476_1,1,1,0,1,1,0,0.0,1.0,1,3,15,552,0,7,7,0,0,0,552,8,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
50164,40053625,3,24.0,0.0,0.0,1.0,0,3,2,30.0,0,1,40053625_3,0,0,0,1,1,0,0.0,1.0,1,3,77,868,701,41,742,0,0,0,0,0,0,0,0,0,45,5,50,99,14,113,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,20,10,30,0,0,0,1237,0.0,0.017208847275266,0.0379640688658854,0.0,0.0,0.0,0.0,0.0034967538494219,0.0104069152543206,0.0,0,1,0,0
77561,40586262,2,47.0,0.0,0.0,1.0,0,3,2,137.5,0,1,40586262_2,0,1,1,1,1,0,0.0,1.0,0,3,60,255,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,30,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0.0,0.0,0.0,0.0,0.0957805078670865,0.0,0.0,0.0,0.0,0.0,0,0,1,0
66674,40372604,2,31.0,0.0,0.0,1.0,0,4,2,62.5,0,0,40372604_2,1,1,0,1,1,0,0.0,1.0,0,2,36,120,0,10,10,0,0,0,0,0,0,0,0,0,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5,71,0,0,0,45,16,61,1294,0.0,0.0046734676555669,0.0,0.0,0.0,0.0,0.0,0.0231983750440933,0.0,0.0200050188777429,0,1,0,0
23513,30275348,1,72.0,0.0,0.0,1.0,1,2,3,250.0,0,1,30275348_1,0,1,1,1,1,0,0.0,1.0,1,2,107,619,135,38,173,0,0,0,414,37,451,0,0,0,15,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13,68,0,0,0,0,0,0,887,0.0,0.0163360103651225,0.0,0.0,0.0,0.0,0.0,0.0320797517520199,0.0,0.0,0,0,0,0
65514,40349694,3,18.0,0.0,1.0,6.0,0,5,3,112.5,0,1,40349694_3,0,0,0,1,0,0,0.0,0.0,1,4,90,700,0,45,45,0,0,0,0,0,0,655,35,690,0,0,0,0,0,0,0,0,0,0,0,0,45,10,55,0,0,0,0,0,0,0,0,0,0,0,0,695,0.2994649688103535,0.0,0.0,0.0,0.0,0.0330764588015861,0.0,0.0,0.0,0.0,1,0,0,0
2429,30028396,1,59.0,0.0,0.0,1.0,1,2,2,250.0,0,1,30028396_1,0,1,1,1,1,0,0.0,1.0,1,2,60,629,1,19,20,0,0,0,465,12,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,16,144,0,0,0,32,8,40,3,5,8,0,0,0,771,0.0,0.0,0.0,0.0,0.0,0.0743667160154913,0.0,0.021966476160199,0.0044830796216074,0.0,0,0,0,1
79107,40615546,1,69.0,0.0,1.0,1.0,0,1,2,112.5,1,1,40615546_1,0,1,1,1,1,0,0.0,1.0,1,1,75,630,0,15,15,0,0,0,450,15,465,0,0,0,55,15,70,0,0,0,0,0,0,115,10,125,0,0,0,0,0,0,0,0,0,10,20,30,0,0,0,750,0.0,0.0387525889920166,0.0,0.0,0.0669467896306132,0.0,0.0,0.0,0.0170333392987803,0.0,0,0,0,0
38473,30452547,2,22.0,0.0,1.0,1.0,0,2,1,42.5,0,1,30452547_2,0,1,0,0,1,0,0.0,1.0,1,2,68,677,110,24,134,0,0,0,490,14,504,0,0,0,0,0,0,0,0,0,75,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,829,0.0,0.0,0.0,0.0423916651835578,0.0,0.0,0.0,0.0,0.0,0.0113750295343142,0,1,0,0
22014,30257013,2,43.0,0.0,1.0,1.0,0,2,3,137.5,0,1,30257013_2,0,1,1,1,1,0,0.0,1.0,1,2,60,420,0,30,30,0,0,0,420,30,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
44293,30521103,2,18.0,0.0,0.0,1.0,0,2,3,112.5,1,1,30521103_2,0,1,0,1,1,0,0.0,1.0,0,2,10,70,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,75,0,0,0,0,0,0,1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232298407184748,0.0,0.0,1,0,0,0
5728,30065522,1,59.0,0.0,0.0,1.0,0,3,3,87.5,0,1,30065522_1,0,1,0,1,1,0,0.0,1.0,1,2,70,620,0,30,30,0,0,0,570,35,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,55,0,0,0,0,0,0,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295918727931216,0.0,0.0,0,0,0,1
80576,40644756,3,25.0,0.0,1.0,1.0,0,3,2,112.5,0,1,40644756_3,0,1,0,1,1,0,0.0,1.0,0,2,76,400,124,38,162,0,0,0,0,0,0,0,0,0,47,13,60,166,10,176,0,0,0,0,0,0,63,15,78,0,0,0,0,0,0,0,0,0,0,0,0,1126,0.0,0.0225462985129163,0.0630725937168457,0.0,0.0,0.0290880964064783,0.0,0.0,0.0,0.0,0,1,0,0
22541,30263449,3,34.0,0.0,0.0,1.0,0,4,3,62.5,0,1,30263449_3,0,1,0,0,1,0,0.0,1.0,1,3,115,565,0,35,35,130,30,160,365,30,395,0,0,0,60,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,955,0.0,0.0349369782091902,0.0,0.0,0.0,0.0,0.0,0.0045239417600461,0.0,0.0,0,1,0,0
81780,40667980,2,35.0,0.0,0.0,6.0,0,5,6,175.0,1,1,40667980_2,0,1,0,1,0,0,0.0,0.0,1,5,98,652,0,30,30,0,0,0,540,30,570,0,0,0,12,18,30,0,0,0,100,20,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0.0,0.0177287669604316,0.0,0.0669467896306132,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
63031,40303121,2,50.0,0.0,0.0,3.0,0,7,2,30.0,0,1,40303121_2,0,1,0,0,0,0,1.0,0.0,1,1,119,601,0,15,15,0,0,0,554,25,579,0,0,0,45,60,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,21,735,0.0,0.0579919469776867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122344564170115,0,0,1,0
8933,30104218,1,62.0,0.0,1.0,1.0,0,2,2,20.0,0,0,30104218_1,0,1,0,1,1,0,0.0,1.0,1,2,60,270,0,30,30,0,0,0,270,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
78538,40605431,1,61.0,0.0,0.0,1.0,0,2,1,250.0,0,1,40605431_1,0,1,1,1,1,0,0.0,1.0,1,2,37,620,70,19,89,0,0,0,502,6,508,0,0,0,0,0,0,0,0,0,48,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0.0,0.0,0.0,0.0288994274214141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
51570,40081387,2,57.0,0.0,1.0,1.0,0,2,2,175.0,1,1,40081387_2,0,1,1,1,1,0,0.0,1.0,1,2,90,540,0,45,45,0,0,0,540,45,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
72024,40476620,2,60.0,0.0,1.0,1.0,0,3,2,62.5,0,1,40476620_2,0,1,1,1,1,0,0.0,1.0,1,2,10,575,0,5,5,0,0,0,575,5,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
22358,30261042,1,39.0,0.0,0.0,1.0,1,4,2,250.0,1,1,30261042_1,1,1,1,1,1,0,0.0,1.0,1,2,65,415,0,30,30,0,0,0,390,30,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,30,0,0,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129649771643676,0.0,0,0,1,0
64666,40334043,4,21.0,1.0,1.0,1.0,0,5,3,12.5,0,1,40334043_4,0,1,0,0,0,0,0.0,1.0,1,4,95,570,0,45,45,0,0,0,570,50,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
23427,30274253,2,30.0,0.0,0.0,1.0,0,3,3,62.5,0,0,30274253_2,0,1,0,1,1,0,0.0,1.0,1,2,66,504,0,2,2,0,0,0,498,30,528,0,0,0,6,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0.0,0.0194783533958489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
31482,30369611,1,39.0,0.0,0.0,1.0,0,4,2,87.5,1,1,30369611_1,0,1,0,1,1,0,0.0,1.0,1,2,90,615,0,45,45,0,0,0,615,45,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
18932,30221307,1,50.0,0.0,1.0,1.0,0,3,2,20.0,0,1,30221307_1,0,1,0,1,1,0,0.0,1.0,1,2,60,570,0,30,30,0,0,0,570,30,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
28051,30329009,2,28.0,0.0,1.0,1.0,0,2,3,42.5,0,1,30329009_2,0,1,0,0,1,0,0.0,1.0,1,2,113,619,38,43,81,0,0,0,560,58,618,0,0,0,14,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,0,0,0,0,0,0,789,0.0,0.010871518402852,0.0,0.0,0.0,0.0,0.0,0.0070973650747431,0.0,0.0,0,1,0,0
68340,40403006,1,52.0,0.0,0.0,1.0,0,1,1,20.0,0,1,40403006_1,0,1,1,1,1,0,0.0,1.0,1,1,80,685,0,30,30,0,0,0,525,30,555,160,20,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0.0987541537064267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
60035,40244435,1,38.0,0.0,0.0,1.0,1,3,2,175.0,0,0,40244435_1,0,1,1,1,1,0,0.0,1.0,1,2,27,440,0,7,7,0,0,0,438,10,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052855964616837,0,0,1,0
43016,30506033,4,32.0,0.0,1.0,97.0,0,4,4,62.5,0,1,30506033_4,0,1,0,1,0,0,0.0,0.0,1,4,40,565,0,25,25,0,0,0,565,15,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3952,30044956,2,33.0,0.0,0.0,1.0,0,4,2,87.5,0,1,30044956_2,2,1,0,1,1,0,0.0,1.0,1,2,10,750,0,5,5,0,0,0,750,5,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
36607,30430246,1,25.0,0.0,1.0,1.0,0,1,1,62.5,0,1,30430246_1,0,1,1,0,1,0,0.0,1.0,0,1,94,666,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,284,0,0,0,10,23,33,30,7,37,373,10,383,0,0,0,703,0.0,0.0,0.0,0.0,0.1473618276498128,0.0,0.0199224893176748,0.0222763947111522,0.1888745002330041,0.0,0,1,0,0
22555,30263761,1,56.0,0.0,0.0,1.0,0,3,3,112.5,0,1,30263761_1,0,1,1,1,1,0,0.0,1.0,1,2,90,645,0,45,45,0,0,0,645,45,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
79884,40630809,1,56.0,0.0,1.0,2.0,0,2,1,12.5,0,1,40630809_1,0,1,1,1,0,1,0.0,0.0,1,1,127,580,0,67,67,0,0,0,500,10,510,0,0,0,80,50,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0.0,0.0653929615619915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
147,30001892,1,62.0,1.0,0.0,97.0,0,1,2,20.0,0,1,30001892_1,0,1,0,0,0,0,0.0,0.0,1,1,32,536,0,10,10,0,0,0,535,5,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,18,882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087739243075051,0,0,0,1
72721,40491135,1,57.0,0.0,0.0,1.0,0,2,3,87.5,0,1,40491135_1,0,1,0,1,1,0,0.0,1.0,1,2,64,787,0,36,36,0,0,0,787,28,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
15055,30175815,2,37.0,0.0,1.0,1.0,0,4,4,62.5,0,0,30175815_2,0,1,1,1,1,0,0.0,1.0,1,3,81,585,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,55,560,15,575,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285310885861645,0.2329647545218176,0,0,1,0
10587,30124310,2,52.0,0.0,0.0,1.0,1,2,2,175.0,0,1,30124310_2,0,1,1,1,1,0,0.0,1.0,1,2,69,546,0,35,35,0,0,0,546,34,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
10527,30123566,3,47.0,0.0,0.0,1.0,0,3,3,62.5,0,1,30123566_3,0,1,1,1,1,0,0.0,1.0,1,3,60,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
43363,30509842,2,50.0,0.0,0.0,1.0,0,2,2,42.5,0,1,30509842_2,0,1,0,0,1,0,0.0,1.0,1,2,20,590,15,10,25,0,0,0,515,5,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,65,0,0,0,0,0,0,0,0,0,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0318217126173826,0.0,0.0,0.0,0,0,1,0
59791,40240516,1,64.0,0.0,1.0,1.0,0,3,2,62.5,0,1,40240516_1,0,1,0,1,1,0,0.0,1.0,1,3,60,510,0,30,30,0,0,0,510,30,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
81952,40671844,2,36.0,0.0,1.0,1.0,1,4,2,112.5,0,1,40671844_2,2,1,1,1,1,0,0.0,1.0,0,2,62,147,9,26,35,0,0,0,0,0,0,0,0,0,113,21,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,40,0,0,0,1266,0.0,0.0436943299969017,0.0,0.0,0.0,0.0,0.0,0.0,0.0135094712577188,0.0,0,1,0,0
50084,40052371,1,59.0,0.0,1.0,2.0,0,1,1,62.5,0,1,40052371_1,0,1,1,1,0,1,0.0,0.0,0,1,25,27,0,7,7,0,0,0,0,0,0,0,0,0,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,12,10,22,0,0,0,1395,0.0,0.0046449050457635,0.0,0.0,0.0,0.0,0.0,0.0024834634187435,0.006795642637844,0.0,0,0,0,1
